Date,Close,EMA30,SMA30,SMA60,SMA200
2016-08-29,5370.76416,5319.5391859851,5342.4815105667,5122.7270101833,4807.9838695729
2016-08-30,5362.315918,5322.2989751474,5350.3086752667,5131.8534262,4812.4932008995
2016-08-31,5386.082031,5326.4140110088,5357.4170737,5141.0209066667,4816.7796134271
2016-09-01,5334.546875,5326.9387119115,5360.4745281333,5149.9822022333,4820.4076633467
2016-09-02,5353.460938,5328.649823272,5365.0241212333,5158.5454183833,4824.3083067035
2016-09-05,5356.954102,5330.4759057706,5370.3475587333,5167.2742351167,4828.2801777789
2016-09-06,5372.096191,5333.1610854628,5375.3907065,5175.9104737167,4832.6650489096
2016-09-07,5381.354004,5336.2703060136,5380.6226726333,5183.9992920833,4837.339927206
2016-09-08,5371.078125,5338.5159717547,5383.8465821333,5191.2841146667,4841.9604762412
2016-09-09,5281.916992,5334.8644246737,5383.2700521667,5197.38171395,4846.0795309849
2016-09-13,5215.566895,5327.1678098561,5383.2558106333,5203.0279297833,4849.8118375377
2016-09-14,5146.038086,5315.4820212202,5376.0712077667,5207.99429535,4853.3488119598
2016-09-15,5265.818848,5312.2779455286,5372.4877279667,5215.63750825,4857.192390206
2016-09-16,5267.769043,5309.40640343,5369.6840984,5223.0738282333,4861.0610278292
2016-09-19,5321.84082,5310.2086238538,5367.9500326333,5231.5241049167,4865.0957056131
2016-09-20,5302.493164,5309.7108522504,5364.0249349667,5239.6591391,4868.820123603
2016-09-21,5342.591797,5311.8322035245,5360.1453614,5248.11661795,4872.8478918392
2016-09-22,5380.262207,5316.2470424584,5358.144336,5256.7288087,4877.0432902161
2016-09-23,5388.908203,5320.9348592676,5356.9763021333,5265.2320476333,4881.0802867236
2016-09-26,5352.13916,5322.94803996,5354.7446777667,5272.8201661167,4884.874668789
2016-09-27,5419.604004,5329.1839086077,5356.1582845333,5281.9084148167,4889.1914725327
2016-09-28,5425.336914,5335.3873283105,5359.6508138333,5291.75454925,4894.1104620101
2016-09-29,5431.957031,5341.6176317098,5361.6545085,5301.6863038,4898.5038743819
2016-09-30,5364.804199,5343.1135392769,5358.4329753,5309.73019215,4902.6191578292
2016-10-03,5463.915039,5350.9071844203,5360.0289714,5312.2578125902,4907.2751035729
2016-10-04,5472.316895,5358.7400689738,5361.5337077333,5319.7278113115,4912.1186450151
2016-10-05,5420.647949,5362.7341257497,5361.6506348,5327.0895636721,4916.6375186784
2016-10-06,5409.344238,5365.7412297659,5361.8290364667,5332.6686652295,4921.3870770151
2016-10-07,5377.148926,5366.4772101681,5359.2634603,5337.2197426557,4923.66588626
2016-10-10,5360.828125,5366.1127530605,5356.6633626333,5340.9393331475,4928.13897708
2016-10-11,5381.99707,5367.1375477017,5357.0377929667,5345.8320873607,4933.081352565
2016-10-12,5364.61084,5366.9745343016,5357.1142903667,5350.0031138689,4938.033452175
2016-10-13,5340.399902,5365.2600418951,5355.5915527333,5353.4932601803,4942.68959231
2016-10-14,5399.884766,5367.4938950631,5357.7694824333,5357.2154681803,4947.271750515
2016-10-17,5410.303223,5370.2557871881,5359.6642252667,5359.9610416394,4951.543447295
2016-10-18,5430.047852,5374.1133397566,5362.1006836,5363.454069623,4956.35041751
2016-10-19,5409.288086,5376.3826782239,5363.3404134333,5366.9300878033,4960.94345706
2016-10-20,5403.689941,5378.1444371127,5364.0849446667,5369.9282547377,4965.37406741
2016-10-21,5409.243164,5380.1508065893,5365.3571126333,5372.9585521803,4969.807014185
2016-10-24,5420.998047,5382.7861124222,5369.9931478,5375.3624408197,4974.12522952
2016-10-25,5397.820801,5383.7560923305,5376.068278,5376.9789639344,4978.267529325
2016-10-26,5399.679199,5384.783389535,5384.5229817667,5379.9901943935,4982.300886255
2016-10-27,5416.835938,5386.8512958876,5389.5568847667,5380.8960921967,4986.75547122
2016-10-28,5410.269043,5388.3621182819,5394.3068847667,5381.5017610656,4991.01770755
2016-10-31,5422.541992,5390.567271425,5397.6635905,5382.6601883115,4995.08550784
2016-11-01,5416.006836,5392.2085336557,5401.4473795667,5383.3510742623,4999.51330081
2016-11-02,5405.455078,5393.0631494198,5403.5428222667,5383.1085985902,5003.80913577
2016-11-03,5329.501953,5388.9624270701,5401.8508138,5380.9860239836,5008.129230985
2016-11-04,5362.660156,5387.2655063559,5400.9758789,5379.713354918,5012.37989749
2016-11-07,5386.208008,5387.1972806556,5402.1115071667,5379.094646541,5016.625041535
2016-11-08,5470.681152,5392.5833368713,5403.8140787667,5379.9404377049,5021.412541535
2016-11-09,5414.320801,5393.9857539119,5403.446875,5380.5490442623,5025.86426517
2016-11-10,5450.306152,5397.6193279821,5404.0585123667,5382.6760133935,5030.709416535
2016-11-11,5231.971191,5386.9323514026,5399.6307454333,5380.3829806066,5034.41058841
2016-11-14,5115.73877,5369.4359913121,5388.0248698,5374.7155801967,5037.849357945
2016-11-15,5078.500977,5350.6659903887,5374.8976725333,5369.182233,5041.171232945
2016-11-16,5185.464844,5340.0078519121,5367.0582357,5365.219774623,5044.81483646
2016-11-17,5193.015137,5330.52445095,5359.8472656667,5361.5455942951,5048.250971715
2016-11-18,5170.108887,5320.1750597274,5352.9459310333,5357.7114418197,5051.549177285
2016-11-21,5148.318848,5309.0875621966,5345.8622884667,5352.6983702951,5054.372631875
2016-11-22,5204.673828,5302.3511922484,5339.9515137333,5348.8597272295,5057.381855505
2016-11-23,5211.996094,5296.5218310711,5334.8643555333,5346.2569720492,5060.366020545
2016-11-24,5107.623047,5284.334812744,5327.1051270333,5342.081679082,5062.78096195
2016-11-25,5122.104004,5273.868308954,5317.8457683,5337.7541704426,5065.454306675
2016-11-28,5114.571777,5263.5911133441,5307.9880534333,5334.1480212951,5068.04662601
2016-11-29,5136.666992,5255.4024603541,5298.2086914333,5330.5940221803,5070.400876495
2016-11-30,5148.910156,5248.5319891055,5289.5294271,5327.1834656885,5072.15069827
2016-12-01,5198.754883,5245.3205629051,5282.6982585,5324.3418049016,5074.301347685
2016-12-02,5245.956055,5245.3615623951,5277.2553548667,5322.1221663935,5076.86871341
2016-12-05,5268.308105,5246.8419844987,5272.1656901333,5320.4374119672,5079.33095462
2016-12-06,5272.964844,5248.527330273,5268.0038249,5320.2906554426,5082.12381351
2016-12-07,5265.368164,5249.6138356747,5263.5267904,5321.1070696885,5084.74702396
2016-12-08,5303.733887,5253.1054518892,5259.7567220333,5323.6922467541,5087.540673865
2016-12-09,5308.125977,5256.6551631867,5256.3519531667,5324.3858062459,5090.25376957
2016-12-13,5293.619141,5259.0399359489,5252.0545248,5324.8095783443,5092.82789555
2016-12-14,5262.816895,5259.2836107263,5246.9481934333,5323.8419730164,5095.65417973
2016-12-15,5254.361816,5258.9660755827,5241.9117513667,5323.0529345246,5098.382888225
2016-12-16,5231.651855,5257.2038678032,5238.6500814333,5321.2342469508,5101.270876505
2016-12-19,5191.912109,5252.9914962675,5232.9584798667,5318.1465404262,5103.94182621
2016-12-20,5162.477051,5247.1518546373,5225.5007813,5314.4345543279,5106.462595255
2016-12-21,5111.39209,5238.3931601446,5213.5244792333,5310.4878810492,5108.353811075
2016-12-22,5042.870117,5225.7787702643,5201.1427897667,5304.3119156885,5109.713381385
2016-12-23,5027.704102,5212.9997594085,5187.0560547667,5297.793345,5110.95197758
2016-12-27,5102.954102,5205.9000395757,5182.7554851333,5292.3998543607,5112.285769085
2016-12-28,5209.444824,5206.128735345,5185.8790202667,5289.8529793607,5114.11279789
2016-12-29,5302.565918,5212.3504890647,5193.3478516333,5287.2079118033,5116.371213415
2016-12-30,5296.710938,5217.7930986734,5197.0560547667,5284.329125623,5118.69689213
2017-01-03,5275.971191,5221.5465239848,5200.8458210345,5279.8342611167,5122.6688668342
2017-01-04,5301.183105,5226.6843679213,5206.1170023104,5278.5681641,5125.1181346533
2017-01-05,5325.503906,5233.0598219909,5210.2835567241,5277.9794271167,5127.3692559799
2017-01-06,5347.021973,5240.4122188302,5214.9396215172,5277.3965088333,5129.8679555327
2017-01-09,5316.36377,5245.3123189057,5222.1375774828,5276.592391,5132.1540000151
2017-01-10,5309.923828,5249.4808033634,5228.6141231379,5276.0844564333,5134.285838407
2017-01-11,5301.236816,5252.8199009528,5235.0508486207,5274.4403239333,5136.3739228694
2017-01-12,5292.75,5255.3960363752,5240.4330213104,5272.48110355,5138.4220983166
2017-01-13,5272.98291,5256.5306733833,5244.7113921379,5269.8633545167,5140.5169524673
2017-01-16,5270.01123,5257.4003867134,5247.1685075517,5267.5420735833,5142.6065778392
2017-01-17,5266.937988,5258.0157158287,5247.8920224828,5265.2628743667,5144.8168847437
2017-01-18,5294.78418,5260.3878748074,5248.8049905862,5263.3552246333,5147.4357701859
2017-01-19,5298.948242,5262.8756404328,5249.7009698276,5261.3210612167,5150.0370333367
2017-01-20,5254.311035,5262.3230852436,5249.3196895173,5258.9292317833,5152.2363109749
2017-01-23,5250.967773,5261.5904844537,5247.5001683448,5256.4507080167,5154.2744852412
2017-01-24,5292.087891,5263.5580590696,5246.9471308966,5254.3715739,5156.5302734623
2017-01-25,5293.782227,5265.5080053876,5246.9527545517,5252.4301269667,5158.7594515829
2017-01-26,5317.632813,5268.8708962013,5248.8429586207,5250.68164065,5161.0688035226
2017-01-27,5312.839844,5271.7076025109,5250.8594423448,5248.9621907833,5163.3030239447
2017-01-30,5302.662109,5273.7046674457,5253.3080717931,5247.2489746333,5165.4908478292
2017-01-31,5294.103027,5275.0206906428,5256.8318965517,5246.6589925333,5167.7390836332
2017-02-01,5327.161133,5278.3845901497,5262.510658,5246.06734215,5170.4535912312
2017-02-02,5353.712891,5283.2444805271,5270.8665476897,5245.5257568667,5173.0874588141
2017-02-03,5360.76709,5288.2459392028,5281.8285122759,5243.6938558333,5175.6390276935
2017-02-06,5395.995117,5295.1974990607,5294.5282024483,5243.3884277667,5178.5593740553
2017-02-07,5381.475098,5300.7637957664,5304.1323747241,5242.2412435333,5181.3629279598
2017-02-08,5361.087891,5304.6556728783,5309.361446,5244.3931885333,5183.8531476131
2017-02-09,5372.077148,5309.0054454668,5311.7583849655,5248.6654948333,5186.3161977236
2017-02-10,5371.668945,5313.0482518883,5314.3431438276,5253.5516276333,5188.8040005075
2017-02-13,5409.556152,5319.2745680245,5317.5169107667,5257.2864827667,5191.3490573317
2017-02-14,5380.669922,5323.2355586036,5321.0068684667,5260.4140625167,5193.6904297236
2017-02-16,5377.998047,5326.7686223711,5323.5005893104,5265.8375264915,5198.1284796616
2017-02-17,5350.932129,5328.3275582826,5323.6354222759,5268.3164807458,5200.6803681768
2017-02-20,5359.288086,5330.3250116838,5325.1155711035,5270.8129551864,5203.2606608485
2017-02-21,5340.990234,5331.0130905429,5326.1868264828,5274.7683312373,5205.7980710808
2017-02-22,5358.683105,5332.7982527659,5328.167733,5278.7781465085,5208.5776885404
2017-02-23,5372.748047,5335.3756588455,5330.9262863448,5283.1540154915,5211.4084152424
2017-02-24,5385.905762,5338.6356655007,5334.8201777931,5287.3784014237,5214.2534180051
2017-02-27,5382.874023,5341.4897530813,5338.7119982414,5291.3438906949,5217.4532113485
2017-02-28,5386.691895,5344.4060203018,5342.8414433104,5294.5292637797,5220.6025884242
2017-03-01,5363.056152,5345.6092546049,5345.1956492414,5296.5140111865,5223.4464888535
2017-03-02,5408.253906,5349.6508450175,5348.964810069,5298.8859739153,5226.5017016263
2017-03-03,5391.214844,5352.332393339,5353.685631069,5300.8902112034,5229.6809945556
2017-03-06,5409.816895,5356.0410708655,5359.163187,5303.3384947797,5233.1065242677
2017-03-07,5402.615234,5359.0458555838,5362.9744746897,5305.0144498136,5236.5078347323
2017-03-08,5393.76416,5361.2857461913,5366.4221275517,5306.4659444407,5239.8381742576
2017-03-09,5402.38623,5363.937390308,5369.3446591724,5308.3094544237,5243.3642825051
2017-03-10,5390.676758,5365.6625108043,5372.0286906897,5310.4765707458,5246.7925594141
2017-03-13,5409.37207,5368.4824823653,5375.7083445172,5313.1038631865,5250.1547309344
2017-03-14,5431.584961,5372.5536100192,5380.4491008621,5316.4925598983,5253.7951339899
2017-03-15,5432.380859,5376.413432534,5384.0773672759,5320.5683014237,5257.1254562525
2017-03-16,5518.241211,5385.5636117899,5389.7507576207,5326.5982024407,5260.8308919596
2017-03-17,5540.432129,5395.5551290293,5395.9461037931,5333.8700675085,5264.4960493939
2017-03-20,5533.992188,5404.4865521887,5400.7046234828,5342.1941704068,5268.0210947727
2017-03-21,5543.092773,5413.4288890152,5406.2776467586,5350.9295716102,5271.789900995
2017-03-22,5534.092773,5421.2136557239,5412.2433323448,5358.2370067119,5275.2970969748
2017-03-23,5563.758789,5430.4101159353,5418.8530441035,5364.2423281526,5278.9866610707
2017-03-24,5567.133789,5439.2309980685,5425.5932111379,5368.7265293559,5282.5887414445
2017-03-27,5541.202148,5445.809781935,5430.1327282414,5372.8704481695,5285.8472123838
2017-03-29,5592.509766,5455.274297036,5437.4375504483,5376.5311034667,5289.173076
2017-03-30,5592.952148,5464.1567390337,5442.6213703667,5381.8141194167,5292.5917179849
2017-03-31,5568.105957,5470.8631401928,5448.9583007,5386.2628336167,5296.0831927929
2017-04-03,5606.789063,5479.6325545675,5457.4868651667,5390.9509195667,5299.9151771919
2017-04-04,5651.823242,5490.741631176,5467.2380370333,5396.0309407167,5304.1808194546
2017-04-05,5676.97998,5502.7570085195,5478.4376952333,5402.0412108833,5308.5009716566
2017-04-06,5680.23877,5514.207444744,5489.1562174,5408.2131265833,5312.8717522172
2017-04-07,5653.48584,5523.1931476638,5498.5141438333,5414.08394365,5317.1096043737
2017-04-10,5644.298828,5531.0064173629,5507.1272460333,5419.9430907833,5321.1962496364
2017-04-11,5627.933105,5537.2597520492,5515.2958821,5425.8589273667,5325.0568675303
2017-04-12,5644.154785,5544.1562057879,5523.8779784333,5432.0946532833,5328.9227307525
2017-04-13,5616.544922,5548.8264455435,5532.3276041,5437.9214355167,5332.5575432323
2017-04-17,5577.486816,5550.675501702,5537.9687011,5442.6331461167,5336.1089459293
2017-04-18,5606.51709,5554.278184818,5545.1454426333,5447.7592935833,5340.0076744242
2017-04-20,5595.306152,5556.9251504427,5556.4564586897,5456.874321339,5346.1858021929
2017-04-21,5664.475098,5563.8638567367,5565.7913186207,5463.1859689153,5347.7933238889
2017-04-25,5680.795898,5571.4078593988,5575.391652,5469.745522661,5351.1476113889
2017-04-26,5726.529785,5581.4157255667,5586.9727908621,5476.6759798136,5354.9604837626
2017-04-27,5707.027832,5589.5197324333,5597.2367826552,5483.3571321526,5358.1827503737
2017-04-28,5685.297852,5595.6989659538,5605.9855030345,5489.8424837288,5361.1411576919
2017-05-02,5675.808105,5600.8672975051,5614.379546,5496.312061322,5363.8779001162
2017-05-03,5647.368164,5603.867353408,5618.8321995517,5501.7392991356,5366.7255218384
2017-05-04,5669.442871,5608.0980319623,5623.2808458276,5507.0906547288,5369.5500907677
2017-05-05,5683.376953,5612.9547365454,5628.4320446207,5512.5586185085,5372.3575451919
2017-05-08,5707.861816,5619.0777739296,5634.1137357586,5517.8444947627,5375.0597256869
2017-05-09,5697.056152,5624.1086370309,5639.7331626207,5523.1933261865,5377.3538312929
2017-05-10,5653.007813,5625.9730999967,5642.8107151724,5528.1411214746,5379.5560265859
2017-05-12,5675.21582,5629.1500496743,5646.5376817586,5533.2790650678,5381.9699904394
2017-05-15,5688.870117,5633.0029572437,5651.6296806897,5538.6553561187,5384.3339720505
2017-05-16,5646.999023,5633.905929228,5653.5086205862,5542.6798115593,5386.468335702
2017-05-17,5615.492188,5632.7179459229,5654.2858633448,5546.6598499661,5388.191221298
2017-05-18,5645.451172,5633.5394443795,5656.9529397241,5548.306372,5389.9398994849
2017-05-19,5791.883789,5643.7552085486,5663.3355164828,5555.2044677,5392.8484330606
2017-05-22,5749.444824,5650.5738934164,5666.701777931,5561.84634595,5394.8073656465
2017-05-23,5730.612793,5655.7376933896,5668.5511852759,5568.0350910667,5396.6118583283
2017-05-24,5703.433105,5658.8148167193,5669.350989931,5574.0758055833,5398.3873895152
2017-05-26,5716.814941,5662.5567602212,5671.5347520345,5580.0446695167,5400.1194710707
2017-05-29,5712.331055,5665.7680050457,5673.8806908966,5585.7043863167,5401.5946476414
2017-05-30,5693.391113,5667.5501410427,5676.1378635862,5590.8291421667,5402.7785471818
2017-05-31,5738.154785,5672.1052793626,5679.3792428966,5596.7504882,5404.2828997879
2017-06-02,5742.445801,5676.6433775327,5687.5147181072,5606.7411363729,5405.824481467
2017-06-05,5748.234863,5681.2621830467,5692.5760671429,5612.5035254746,5407.7079284822
2017-06-06,5707.831055,5682.9763038179,5693.1021012069,5617.8699019322,5409.6737661472
2017-06-07,5717.325195,5685.1923613135,5697.3096544138,5623.081907017,5411.4274666751
2017-06-08,5702.921875,5686.3362009062,5698.6354053448,5628.1718500848,5412.6532112437
2017-06-09,5675.522949,5685.638571751,5698.4535795172,5632.9474227797,5413.9704081624
2017-06-12,5691.436035,5686.012601638,5697.2434502069,5637.846572017,5415.3118357259
2017-06-13,5707.64502,5687.4082415323,5697.2647325517,5643.2189154407,5416.786479802
2017-06-14,5792.896973,5694.2139661431,5700.975047069,5649.7193375254,5418.7606157665
2017-06-15,5776.283203,5699.5087556178,5704.4397056207,5655.5616806102,5420.3959812081
2017-06-16,5723.63623,5701.0653668682,5707.069638931,5660.498212322,5421.8416927564
2017-06-19,5741.90918,5703.7004515864,5709.5684771724,5664.2891948475,5423.7256776295
2017-06-20,5791.903809,5709.3909907744,5713.3107825517,5668.5514267119,5425.9063268223
2017-06-21,5818.551758,5716.433620918,5717.1276771035,5673.3744702712,5428.1016046244
2017-06-22,5829.708008,5723.741645891,5721.7018790345,5678.2323556102,5430.6151129137
2017-07-03,5910.236816,5735.7735923497,5744.4639733044,5697.4752910755,5436.6962660367
2017-07-04,5865.36377,5744.1342489723,5749.5039274783,5702.3540591321,5440.4623690943
2017-07-07,5814.792969,5748.6928760708,5753.1639351304,5705.4289596415,5443.3365791518
